sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,firstq,lastq,volume_cf,time_secs,time_days,time_weeks,rain_mm,mean_Q_cfs,sd_Q_cfs,min_Q_cfs,max_Q_cfs,volume_liters,rain_ft,runoff_ft,runoff_meters,runoff_ratio,rain_liters,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
1740,2019-12-08T16:50:00Z,SFC,171.3,6.88,18.1,0.37,0.06,0.19,0.34,0.02,6.796852623,0.12,2019-12-08T16:50:00Z,96,6,5.8,14142,2400,0.02777777777777778,0.003968253968253968,0,5.8925,0.08693867570496662,5.8,6,400456.85027399997,0,3.098669960228696e-4,0.003335377358490566,0,0,68598.2584519362,2755.14312988512,7248.2689899594,148.16903460137996,24.02741101644,76.08680155206,136.15532909316,8.00913700548,2721.8461931831553,48.05482203288,68.5982584519362,2.75514312988512,7.2482689899594,0.14816903460137998,0.024027411016439997,0.07608680155206,0.13615532909316,0.00800913700548,2.7218461931831555,0.048054822032879994,0.1617883454055099,0.006497979079917736,0.017094974032923115,3.4945527028627354e-4,5.66684222085849e-5,1.7945000366051888e-4,3.2112105918198115e-4,1.88894740695283e-5,0.006419448568828197,1.133368444171698e-4
1741,2019-12-08T17:25:00Z,SFC,166.9,6.86,19.5,0.54,0.12,0.26,0.35,0.01,8.531710767,0.17,2019-12-08T17:30:00Z,97,5.74,5.74,3444,600,0.006944444444444445,9.92063492063492e-4,0,5.74,NA,5.74,5.74,97523.221068,0,7.546188193344385e-5,8.122641509433963e-4,0,0,16276.6255962492,669.00929652648006,1901.7028108260001,52.66253937672,11.702786528159999,25.35603747768,34.133127373799994,0.97523221068,832.0399152183768,16.57894758156,16.2766255962492,0.66900929652648,1.9017028108260001,0.052662539376720004,0.011702786528159998,0.02535603747768,0.0341331273738,9.7523221068e-4,0.8320399152183768,0.01657894758156,0.038388267915682076,0.0015778521144492453,0.004485148138740566,1.2420410230358492e-4,2.7600911623018864e-5,5.980197518320755e-5,8.05026589004717e-5,2.3000759685849053e-6,0.0019623582906093794,3.91012914659434e-5
1732,2019-12-08T17:40:00Z,SFC,161.1,6.83,20.6,0.47,0.14,0.32,0.35,0.01,9.801558414,0.01,2019-12-08T17:40:00Z,98,5.68,5.36,23172,4200,0.04861111111111111,0.006944444444444444,0,5.517142857142857,0.11441361890297917,5.36,5.68,656157.978684,0,5.07724369384948e-4,0.005465094339622642,0,0,105707.0503659924,4481.55899441172,13516.8543608904,308.39424998147996,91.86211701575999,209.97055317887998,229.65529253939997,6.561579786839999,6431.370756883393,6.561579786839999,105.7070503659924,4.48155899441172,13.516854360890399,0.30839424998147996,0.09186211701576,0.20997055317888,0.22965529253939995,0.00656157978684,6.431370756883393,0.00656157978684,0.24930908105186886,0.010569714609461604,0.031879373492666035,7.273449292016037e-4,2.1665593635792452e-4,4.952135688181132e-4,5.416398408948113e-4,1.5475424025566036e-5,0.015168327256800455,1.5475424025566036e-5
1745,2019-12-08T18:50:00Z,SFC,142.3,6.82,17.8,0.43,0.14,0.2,0.34,0.01,7.715239807,0.08,2019-12-08T18:50:00Z,99,5.31,1.93,304110,76200,0.8819444444444445,0.1259920634920635,0.2667,3.9909448818897637,1.6185219757009084,1.93,7.63,8611436.34117,8.75000028e-4,0.0066633893480777025,0.07172405660377358,0.1313145581463622,1130808,1225407.3913484912,58729.9958467794,153283.56687282602,3702.9176267031,1205.6010877638,1722.287268234,2927.8883559978003,86.1143634117,66439.29645484121,688.9149072936,1225.4073913484913,58.729995846779396,153.28356687282601,3.7029176267031,1.2056010877638001,1.722287268234,2.9278883559978004,0.0861143634117,66.43929645484121,0.6889149072936,2.8901117720483285,0.13851414114806462,0.3615178463981746,0.008733296289394104,0.002843398791895755,0.004061998274136792,0.006905397066032548,2.0309991370683964e-4,0.15669645390292739,0.0016247993096547171
1754,2019-12-09T16:00:00Z,SFC,163.5,6.87,15.5,0.37,0.1,0.13,0.34,0.01,7,0.14,2019-12-09T16:00:00Z,100,1.91,1.46,1515913.2,953400,11.034722222222223,1.5763888888888888,57.88913999999999,1.590007551919446,0.7592926170327643,0.698,3.98,42925882.1496804,0.1899250060776,0.033215349279834216,0.35752669811320753,5.717989128384922,245449953.59999996,7018381.731472745,294900.8103683043,665351.1733200462,15882.576395381748,4292.588214968039,5580.364679458452,14594.799930891337,429.258821496804,300481.1750477628,6009.6235009552565,7018.381731472745,294.9008103683043,665.3511733200462,15.882576395381747,4.292588214968039,5.5803646794584525,14.594799930891337,0.429258821496804,300.4811750477628,6.009623500955256,16.552787102530058,0.695520779170529,1.5692244653774674,0.03745890659288148,0.010124028808886885,0.013161237451552954,0.03442169795021542,0.0010124028808886887,0.7086820166220821,0.014173640332441641
1773,2019-12-20T16:50:00Z,SFC,181.8,6.97,5.78,0.14,0.03,0.12,0.02,0.01,6.389592796,0,2019-12-20T16:50:00Z,101,1.46,2.75,516732,274800,3.180555555555556,0.45436507936507936,21.198839999999997,1.8803930131004367,0.9347885346443326,1.07,4.03,14632220.984004,0.0695500022256,0.011322174557268382,0.12187075471698114,6.142813103066998,89883081.6,2660137.7748919274,101986.58025850788,84574.23728754312,2048.5109377605604,438.96662952011997,1755.8665180804799,292.64441968008003,146.32220984004002,93493.93378887199,0,2660.137774891927,101.98658025850787,84.57423728754311,2.04851093776056,0.43896662952012,1.75586651808048,0.29264441968008004,0.14632220984004002,93.49393378887198,0,6.273909846443225,0.2405343874021412,0.19946754077250733,0.004831393721133397,0.001035298654528585,0.00414119461811434,6.901991030190567e-4,3.4509955150952834e-4,0.22050456082281128,0
1860,2019-12-23T21:10:00Z,SFC,164.4,6.6,5.19,0.162,0.058,0.032,0.244,0,5.983,0.07,2019-12-23T21:10:00Z,102,2.75,1.25,1576440.6,1388400,16.069444444444446,2.2956349206349205,41.092119999999994,1.1354369057908384,0.5354120382549101,0.569,4.03,44639827.2747882,0.1348166709808,0.03454157213481051,0.3718020283018868,3.9030264880426118,174230588.79999998,7338787.603975181,294622.8600136021,231680.70355615078,7231.652018515689,2589.109981937716,1428.4744727932225,10892.117855048322,0,267080.0865850578,3124.787909235174,7338.787603975181,294.6228600136021,231.6807035561508,7.231652018515688,2.5891099819377157,1.4284744727932224,10.89211785504832,0,267.0800865850578,3.1247879092351742,17.308461330130143,0.6948652358811371,0.546416753670167,0.017055783062537,0.006106391466834235,0.0033690435679085435,0.025688957205302645,0,0.6299058645874005,0.0073697828047999394
1865,2020-01-08T22:45:00Z,SFC,176.9,6.74,5.02,0.201,0.041,0.036,0.265,0,NA,0.12,2020-01-08T22:50:00Z,103,1.25,4.92,1899570,605400,7.006944444444445,1.0009920634920635,46.99,3.1377106045589693,2.1187410653219234,1.04,8.6,53789833.05579,0.15416667160000003,0.041621697753865254,0.4480117924528302,3.7039976723602805,199237600,9515421.467569252,362543.4747960246,270024.9619400658,10811.75644421379,2205.3831552873903,1936.4339900084399,14254.30575978435,0,NA,6454.7799666948,9515.421467569253,362.5434747960246,270.0249619400658,10.81175644421379,2.20538315528739,1.93643399000844,14.25430575978435,0,NA,6.4547799666948,22.44203176313503,0.8550553650849637,0.6368513253303438,0.02549942557597592,0.0052013753662438445,0.004567061297189717,0.03361864565986875,0,NA,0.015223537657299056
1872,2020-01-15T23:00:00Z,SFC,137.2,6.74,23,0.295,0.054,0.065,0.252,0,8.696,0.18,2020-01-15T23:00:00Z,104,4.9,7.03,149520,21600,0.25,0.03571428571428571,14.732,6.9222222222222225,0.9495385679705127,4.83,7.66,4233934.96344,0.04833333488,0.0032761499961348793,0.03526415094339622,14.75308973551958,62463679.99999999,580895.8769839681,28536.721653585602,97380.50415912001,1249.0108142148001,228.63248802576,275.2057726236,1066.95161078688,0,36818.298442074236,762.1082934192,580.895876983968,28.5367216535856,97.38050415912001,1.2490108142148,0.22863248802576003,0.2752057726236,1.0669516107868802,0,36.81829844207424,0.7621082934192,1.3700374457169058,0.06730358880562642,0.22967100037528304,0.002945780222204717,5.392275660984907e-4,6.490702184518869e-4,0.002516395308459623,0,0.08683560953319396,0.0017974252203283017
1799,2020-01-16T05:00:00Z,SFC,119.3,7.01,49.8,0.63,0.1,0.01,0.2,0,10.889,0.52,2020-01-16T05:00:00Z,105,7,6.73,49512,7200,0.08333333333333334,0.011904761904761904,7.874,6.876666666666667,0.08947659250362966,6.73,7,1402023.728664,0.02583333416,0.0010848631528132032,0.011677358490566038,23.812527960794426,33385760,167261.43082961522,9828.18633793464,69820.7816874672,883.27494905832,140.20237286640003,14.02023728664,280.40474573280005,0,15266.636381422297,729.0523389052801,167.2614308296152,9.828186337934639,69.8207816874672,0.88327494905832,0.14020237286640003,0.01402023728664,0.28040474573280005,0,15.266636381422297,0.7290523389052801,0.3944845066736207,0.023179684759279808,0.1646716549232717,0.0020831956345715094,3.306659737415095e-4,3.3066597374150944e-5,6.61331947483019e-4,0,0.03600621788071296,0.0017194630634558494
