sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,sample_cfs,vol_ft3,time_secs,time_days,rain_mm,mean_Q_cfs,sd_Q_cfs,vol_L,vol_m3,rain_ft,rain_m,mean_Q_Ls,mean_Q_cms,runoff_ft,runoff_m,runoff_ratio,avg_L_per_day,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
887,2018-08-02T17:12:00Z,ZIE,168,7.17,4.7,0.06,0.01,0,0.03,0,1.36,0.05,2018-08-02T17:10:00Z,112,0.00371,7440.276,2418000,27.98611111111111,0.254,0.0030770372208436727,0.001110821365626941,210685.15712977198,210.685157129772,8.333333600000001e-4,2.54e-4,0.08713199219593548,8.713199219593548e-5,0.002732114339003227,0.008963630007975346,3.278537101890685,7528.204125728825,64262,35395.10639780169,1510.6125766204652,990.2202385099283,12.641109427786317,2.1068515712977196,0,6.320554713893158,0,286.5318136964899,10.5342578564886,35.39510639780169,1.5106125766204652,0.9902202385099284,0.012641109427786318,0.0021068515712977195,0,0.006320554713893159,0,0.2865318136964899,0.010534257856488599,1.399016063154217,0.05970800698104606,0.0391391398620525,4.996485939836489e-4,8.327476566394149e-5,0,2.4982429699182447e-4,0,0.011325368130296042,4.1637382831970747e-4
900,2018-08-30T16:50:00Z,ZIE,164,7.21,1.18,0.02,0.01,0,0.03,0.01,2.01,0.01,2018-08-30T16:50:00Z,113,0.00248,3058.8726,1914000,22.15277777777778,0,0.0015981570532915361,8.25488238382498e-4,86617.6274066922,86.61762740669221,0,0,0.04525476876002727,4.525476876002727e-5,0.0011232365159093672,0.0036851592908560883,Inf,3910.0120208663566,0,14205.29089469752,624.5130936022508,102.2088003398968,1.732352548133844,0.866176274066922,0,2.598528822200766,0.866176274066922,174.10143108745132,0.866176274066922,14.205290894697521,0.6245130936022508,0.1022088003398968,0.001732352548133844,8.66176274066922e-4,0,0.0025985288222007664,8.66176274066922e-4,0.17410143108745132,8.66176274066922e-4,0.5614739484070166,0.024684312000088963,0.0040398735312212174,6.8472432732563e-5,3.42362163662815e-5,0,1.0270864909884452e-4,3.42362163662815e-5,0.0068814794896225814,3.42362163662815e-5
913,2018-09-21T20:30:00Z,ZIE,147,8.74,1.04,0.1,0.01,0,0.03,0,1.04,0.09,2018-09-21T20:30:00Z,114,8.45e-4,358.94190000000003,934800,10.819444444444445,21.082,3.839772143774069e-4,2.8978625884118974e-4,10164.1028641893,10.164102864189301,0.06916666888,0.021082,0.010873024031011232,1.0873024031011233e-5,1.31805636223584e-4,4.324332035477833e-4,0.0019056235952646327,939.4292762793706,5333746,1494.1231210358274,88.83425903301449,10.570666978756874,1.0164102864189302,0.10164102864189302,0,0.304923085925679,0,10.570666978756874,0.9147692577770371,1.4941231210358272,0.08883425903301449,0.010570666978756874,0.0010164102864189302,1.0164102864189301e-4,0,3.0492308592567903e-4,0,0.010570666978756874,9.147692577770371e-4,0.05905624984331333,0.0035112355349017584,4.178129240615365e-4,4.0174319621301585e-5,4.017431962130159e-6,0,1.2052295886390475e-5,0,4.178129240615365e-4,3.6156887659171425e-5
914,2018-10-02T16:10:00Z,ZIE,76,9.38,1.08,0.37,0.01,0.1,0.09,0.01,2.83,0.26,2018-10-02T16:10:00Z,115,0.00142,NA,2007600,23.23611111111111,6.858,NA,NA,NA,NA,0.02250000072,0.0068579999999999995,NA,NA,NA,NA,NA,NA,1735074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,2018-10-25T21:51:00Z,ZIE,176,7.88,0.77,0.16,0.02,0,0.06,0,0.8,0.14,2018-10-25T21:50:00Z,116,0.00105,935.1055985400001,2145600,24.833333333333336,2.286,4.358247569630873e-4,4.4461798921739784e-4,26479.242162700604,26.479242162700604,0.0075000002400000005,0.0022860000000000003,0.012341182961735926,1.2341182961735927e-5,3.433764304245339e-4,0.0011265631279940278,0.045783522591531796,1066.278207893984,578358,4660.346620635307,208.65642824208075,20.389016465279468,4.236678746032097,0.5295848432540121,0,1.588754529762036,0,21.183393730160486,3.707093902778085,4.660346620635306,0.20865642824208075,0.020389016465279467,0.004236678746032096,5.29584843254012e-4,0,0.001588754529762036,0,0.021183393730160486,0.003707093902778085,0.18420342374052595,0.008247289653837184,8.05889978864801e-4,1.6745765794593266e-4,2.0932207243241582e-5,0,6.279662172972474e-5,0,8.372882897296635e-4,1.4652545070269112e-4
946,2018-11-19T17:45:00Z,ZIE,168,7.33,0.59,0.13,0.01,0,0.1,0,1.52,0.12,2018-11-19T17:50:00Z,117,0,28551.0426,686400,7.944444444444445,86.36,0.041595341783216784,0.035987139359940495,808475.5049946822,808.4755049946822,0.2833333424,0.08636,1.1778489291880567,0.0011778489291880568,0.010484115492617744,0.0343967054728,0.03700275937809197,101766.14748184811,21849079.999999996,135823.88483910658,5926.12545161102,477.00054794686247,105.10181564930869,8.084755049946821,0,80.84755049946823,0,1228.882767591917,97.01706059936186,135.8238848391066,5.9261254516110204,0.4770005479468625,0.10510181564930869,0.008084755049946822,0,0.08084755049946822,0,1.228882767591917,0.09701706059936185,5.368532997593146,0.23423420757355812,0.018853776598690215,0.004154221962423268,3.195555355710206e-4,0,0.003195555355710206,0,0.04857244140679513,0.003834666426852247
956,2018-11-27T16:30:00Z,ZIE,169,7.6,5.8,0.12,0.01,0.01,0.04,0.01,3.19,0.1,2018-11-27T16:30:00Z,118,0.0443,232837.98,524400,6.069444444444445,73.66,0.444008352402746,0.2587869771245089,6593237.455449061,6593.237455449061,0.2416666744,0.07366,12.57291658171064,0.01257291658171064,0.08549951424148064,0.28051022630401934,0.35379108209170873,1086299.9926597995,18635980,1114257.1299708912,50108.60466141286,38240.77724160455,791.1884946538872,65.93237455449061,65.93237455449061,263.72949821796243,65.93237455449061,21032.427482882504,659.3237455449062,1114.2571299708911,50.108604661412855,38.240777241604555,0.7911884946538872,0.06593237455449061,0.06593237455449061,0.26372949821796243,0.06593237455449061,21.032427482882504,0.6593237455449061,44.04178379331585,1.9805772593443816,1.5114931716049231,0.03127227251596392,0.0026060227096636602,0.0026060227096636602,0.010424090838654641,0.0026060227096636602,0.8313212443827076,0.026060227096636607
961,2018-12-03T18:05:00Z,ZIE,118,7.05,4,0.13,0.06,0.02,0.04,0,2.5,0.05,2018-12-03T18:10:00Z,119,0.24,113744.88,1126200,13.034722222222223,56.134,0.10099882791688865,0.038090921117066696,3220896.36399336,3220.8963639933604,0.18416667256000002,0.056134,2.8599683573018644,0.0028599683573018644,0.04176780775823389,0.13703349440552406,0.22679351903166015,247101.2660708811,14201902.000000002,380065.7709512165,22707.319366153188,12883.585455973442,418.71652731913684,193.2537818396016,64.4179272798672,128.8358545597344,0,8052.2409099834,161.04481819966801,380.0657709512165,22.70731936615319,12.88358545597344,0.41871652731913683,0.1932537818396016,0.0644179272798672,0.1288358545597344,0,8.0522409099834,0.161044818199668,15.022362488190375,0.8975225045910351,0.5092326267183178,0.01655006036834533,0.007638489400774767,0.002546163133591589,0.005092326267183178,0,0.3182703916989486,0.006365407833978973
976,2018-12-16T19:00:00Z,ZIE,164,6.98,195,0.28,0.01,0,0.04,0,11.51,0.27,2018-12-16T19:00:00Z,120,0.28,2392.2,7200,0.08333333333333334,0.254,0.33225,0.06714316454751404,67739.5613934,67.7395613934,8.333333600000001e-4,2.54e-4,9.40827241575,0.009408272415750001,8.784303057794521e-4,0.002881989284413458,1.0541163332036199,812874.7367207999,64262,11109.288068517599,472.822138525932,13209.214471713,18.967077190152,0.677395613934,0,2.709582455736,0,779.682351638034,18.289681576218,11.1092880685176,0.472822138525932,13.209214471712999,0.018967077190152,6.77395613934e-4,0,0.002709582455736,0,0.779682351638034,0.018289681576218002,0.4391022951983241,0.018688622076123793,0.5221033388028853,7.496868454605534e-4,2.6774530195019763e-5,0,1.0709812078007905e-4,0,0.030817484254467748,7.229123152655337e-4
979,2018-12-16T21:00:00Z,ZIE,131,7.04,26.4,0.41,0.05,0,0,0,5.98,0.36,2018-12-16T21:00:00Z,121,0.65,8438.4,7200,0.08333333333333334,0,1.172,0.24908706035513695,238948.88172479998,238.94888172479997,0,0,33.187344683999996,0.033187344683999996,0.003098631507519994,0.010166114195131897,Inf,2867386.5806975993,0,31302.303505948796,1682.200127342592,6308.250477534719,97.96904150716799,11.94744408624,0,0,0,1428.914312714304,86.02159742092799,31.302303505948796,1.682200127342592,6.308250477534719,0.097969041507168,0.011947444086240001,0,0,0,1.428914312714304,0.08602159742092799,1.2372451978635888,0.06649012361037912,0.24933796353892168,0.0038722941307181027,4.7223099155098815e-4,0,0,0,0.05647882658949818,0.003400063139167114
