sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,sample_cfs,vol_ft3,time_secs,time_days,rain_mm,mean_Q_cfs,sd_Q_cfs,vol_L,vol_m3,rain_ft,rain_m,mean_Q_Ls,mean_Q_cms,runoff_ft,runoff_m,runoff_ratio,avg_L_per_day,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
1652,2019-08-01T17:10:00Z,WIL,371.8,6.9,NA,0.04,0.24,0.04,0.02,0.01,3.62,0,2019-08-01T17:10:00Z,235,0.0143,NA,348600,4.034722222222222,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,2019-08-05T18:00:00Z,WIL,287.8,7.52,0.56,0.02,0.02,0.01,0.02,0.02,3.52,0,2019-08-05T18:00:00Z,236,0.0142,33.78,2400,0.02777777777777778,0,0.014075,2.500000000000002e-4,956.54309166,0.95654309166,0,0,0.398559621525,3.98559621525e-4,1.1842519729206659e-5,3.8853412428370375e-5,Inf,34435.551299759994,0,275.293101779748,7.1932040492831995,0.5356641313296001,0.0191308618332,0.0191308618332,0.0095654309166,0.0191308618332,0.0191308618332,3.3670316826432,0,0.275293101779748,0.007193204049283199,5.356641313296001e-4,1.91308618332e-5,1.91308618332e-5,9.5654309166e-6,1.91308618332e-5,1.91308618332e-5,0.0033670316826432,0,0.010388418935084829,2.7144166223710183e-4,2.021374080489057e-5,7.219193144603774e-7,7.219193144603774e-7,3.609596572301887e-7,7.219193144603774e-7,7.219193144603774e-7,1.2705779934502642e-4,0
1622,2019-08-05T18:40:00Z,BWIL,231.3,7.46,1,0.04,0.01,0.04,0.01,0,2.72,0,2019-08-05T18:40:00Z,238,0.0139,65.58,4800,0.05555555555555556,0,0.0136625,1.1877349391654209e-4,1857.01882626,1.85701882626,0,0,0.38687892213749997,3.868789221375e-4,2.2990895317980244e-5,7.54294489950423e-5,Inf,33426.33887268,0,429.528454513938,13.853360443899598,1.85701882626,0.0742807530504,0.0185701882626,0.0742807530504,0.0185701882626,0,5.0510912074272,0,0.429528454513938,0.0138533604438996,0.0018570188262599999,7.428075305039999e-5,1.8570188262599998e-5,7.428075305039999e-5,1.8570188262599998e-5,0,0.0050510912074272,0,0.016208620925054266,5.227683186377208e-4,7.007618212301887e-5,2.8030472849207546e-6,7.007618212301886e-7,2.8030472849207546e-6,7.007618212301886e-7,0,1.9060721537461132e-4,0
1655,2019-08-05T18:40:00Z,BWIL,348.4,7.13,NA,0.26,0.53,0.08,0.01,0.01,3.45,0,2019-08-05T18:40:00Z,238,0.0139,65.58,4800,0.05555555555555556,0,0.0136625,1.1877349391654209e-4,1857.01882626,1.85701882626,0,0,0.38687892213749997,3.868789221375e-4,2.2990895317980244e-5,7.54294489950423e-5,Inf,33426.33887268,0,646.9853590689839,13.2405442312338,NA,0.4828248948276,0.9842199779178,0.1485615061008,0.0185701882626,0.0185701882626,6.406714950597,0,0.6469853590689839,0.0132405442312338,NA,4.828248948276e-4,9.842199779178e-4,1.4856150610079998e-4,1.8570188262599998e-5,1.8570188262599998e-5,0.006406714950597,0,0.024414541851659772,4.996431785371245e-4,NA,1.8219807351984908e-5,3.71403765252e-5,5.606094569841509e-6,7.007618212301886e-7,7.007618212301886e-7,2.417628283244151e-4,0
1656,2019-08-05T20:00:00Z,WIL,375,7.52,NA,0.04,0.22,0.04,0.02,0.01,4.74,0,2019-08-05T20:00:00Z,239,0.0135,15572.232,1457400,16.868055555555557,2.032,0.01068494030465212,0.0012943610301047305,440956.51099250396,440.956510992504,0.006666666880000001,0.002032,0.30256381981096747,3.025638198109675e-4,0.00545927959407292,0.0179110228634182,0.8188919129063967,26141.514031667586,538480,165358.69162218898,3315.9929626636294,NA,17.638260439700158,97.01043241835087,17.638260439700158,8.819130219850079,4.4095651099250395,2090.133862104469,0,165.35869162218899,3.3159929626636298,NA,0.01763826043970016,0.09701043241835088,0.01763826043970016,0.00881913021985008,0.00440956510992504,2.090133862104469,0,6.239950627252415,0.1251318099118351,NA,6.65594733573591e-4,0.00366077103465475,6.65594733573591e-4,3.327973667867955e-4,1.6639868339339775e-4,0.07887297592847052,0
1632,2019-08-22T16:50:00Z,WIL,303.8,7.63,0.14,0.06,0.06,0,0.03,0.02,5.45,0,2019-08-22T16:50:00Z,241,0.0105,NA,3457800,40.020833333333336,20.421599999999998,NA,NA,NA,NA,0.067000002144,0.020421599999999998,NA,NA,NA,NA,NA,NA,5411724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,2019-08-22T16:50:00Z,BWIL,255.6,7.55,1.92,0.12,0.1,0.01,0.01,0,3.93,0.01,2019-08-22T16:50:00Z,241,0.0105,NA,3457800,40.020833333333336,20.421599999999998,NA,NA,NA,NA,0.067000002144,0.020421599999999998,NA,NA,NA,NA,NA,NA,5411724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,2019-10-01T17:20:00Z,BWIL,381.9,7,17.3,0.1,0.1,0.02,0.35,0.01,2.02,0,2019-10-01T17:20:00Z,242,0.0061,3.66,600,0.006944444444444445,0,0.0061,NA,103.63966002000001,0.10363966002000001,0,0,0.1727327667,1.7273276670000002e-4,1.2831149262550732e-6,4.209694774654694e-6,Inf,14924.11104288,0,39.579986161638,0.72547762014,1.7929661183460002,0.010363966002000001,0.010363966002000001,0.0020727932004,0.036273881007,0.0010363966002,0.20935211324040004,0,0.039579986161638,7.2547762014e-4,0.0017929661183460003,1.0363966002000002e-5,1.0363966002000002e-5,2.0727932004e-6,3.6273881007e-5,1.0363966002e-6,2.0935211324040002e-4,0,0.0014935843834580377,2.737651396754717e-5,6.765909880550945e-5,3.9109305667924537e-7,3.9109305667924537e-7,7.821861133584907e-8,1.3688256983773587e-6,3.910930566792453e-8,7.900079744920755e-6,0
1673,2019-10-01T17:30:00Z,WIL,407.9,7.22,0.29,0.05,0.05,0.02,0.34,0.04,2.34,0,2019-10-01T17:30:00Z,243,0.0061,13735.392,1985400,22.979166666666668,10.922,0.006918198851616803,8.673917916956434e-4,388942.993749024,388.942993749024,0.035833334480000006,0.010922000000000001,0.1959015783968087,1.959015783968087e-4,0.004815324178460251,0.01579830817765953,0.13438113556381065,16925.896373484273,2894330,158649.84715022688,2808.168414867953,112.79346818721694,19.4471496874512,19.4471496874512,7.778859874980481,132.24061787466815,15.557719749960961,910.1266053727161,0,158.6498471502269,2.808168414867953,0.11279346818721694,0.0194471496874512,0.0194471496874512,0.00777885987498048,0.13224061787466815,0.01555771974996096,0.9101266053727161,0,5.986786684914223,0.10596861942897937,0.004256357290083658,7.338547051868378e-4,7.338547051868378e-4,2.935418820747351e-4,0.004990211995270496,5.870837641494702e-4,0.034344400202744,0
1687,2019-10-24T17:00:00Z,WIL,374.1,7.09,1.64,0.32,0.07,0.14,0.34,0.02,NA,0.1,2019-10-24T17:00:00Z,244,0.00702,25.11,3600,0.04166666666666667,0,0.006975,4.9295030175464844e-5,711.03602817,0.71103602817,0,0,0.197510007825,1.97510007825e-4,8.80300978094669e-6,2.8881266609721137e-5,Inf,17064.864676079997,0,265.998578138397,5.0412454397253,1.1660990861988,0.22753152901440002,0.049772521971900005,0.09954504394380001,0.24175224957780003,0.014220720563400001,NA,0.07110360281700001,0.265998578138397,0.005041245439725299,0.0011660990861988,2.275315290144e-4,4.9772521971900006e-5,9.954504394380001e-5,2.4175224957780002e-4,1.42207205634e-5,NA,7.110360281700001e-5,0.010037682193901774,1.90235676970766e-4,4.400373910184151e-5,8.586095434505661e-6,1.8782083762981134e-6,3.756416752596227e-6,9.122726399162265e-6,5.366309646566038e-7,NA,2.6831548232830192e-6
