sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,sample_cfs,vol_ft3,time_secs,time_days,rain_mm,mean_Q_cfs,sd_Q_cfs,vol_L,vol_m3,rain_ft,rain_m,mean_Q_Ls,mean_Q_cms,runoff_ft,runoff_m,runoff_ratio,avg_L_per_day,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
963,2018-12-03T23:30:00Z,UQL,98,7.45,5.1,0.21,0.01,0,0.1,0,1.76,0.2,2018-12-03T23:30:00Z,95,0.0078,21747.2862,1195800,13.840277777777777,59.182,0.018186390868038135,0.05378700095927481,615814.5759906113,615.8145759906114,0.19416667288,0.059182000000000005,0.514981247692433,5.14981247692433e-4,0.016163127639610177,0.05302863568513865,0.08324357316252416,44494.37980062621,7397750.000000001,60349.82844707991,4587.818591130054,3140.654337552118,129.32106095802837,6.158145759906113,0,61.58145759906113,0,1083.833653743476,123.16291519812226,60.349828447079915,4.587818591130055,3.140654337552118,0.12932106095802837,0.006158145759906113,0,0.06158145759906113,0,1.0838336537434758,0.12316291519812227,4.827986275766393,0.36702548729040435,0.25125234700416943,0.01034568487664227,4.926516607924891e-4,0,0.004926516607924891,0,0.08670669229947807,0.009853033215849781
995,2018-12-17T19:40:00Z,UQL,161,7.17,7.71,0.13,0.03,0,0.01,0,3.14,0.1,2018-12-17T19:40:00Z,96,0.108,135109.44,780000,9.027777777777777,76.962,0.17321723076923076,0.17600549083837833,3825873.34073568,3825.87334073568,0.25250000808,0.076962,4.904965821456,0.004904965821456,0.10041671884725796,0.3294511878628378,0.39768996290662595,423789.0469737984,9620250,615965.6078584444,27431.511853074826,29497.483457072092,497.3635342956384,114.7762002220704,0,38.2587334073568,0,12013.242289910035,382.587334073568,615.9656078584444,27.431511853074827,29.497483457072093,0.4973635342956384,0.1147762002220704,0,0.0382587334073568,0,12.013242289910036,0.382587334073568,49.27724862867555,2.194520948245986,2.3597986765657675,0.039789082743651075,0.009182096017765632,0,0.0030606986725885436,0,0.9610593831928028,0.030606986725885438
1006,2018-12-26T20:20:00Z,UQL,130,6.96,7.19,0.23,0.04,0,0,0,2.06,0.19,2018-12-26T20:20:00Z,97,0.136,18275.604,952800,11.027777777777777,48.006,0.01918094458438287,0.026762612512061995,517507.482300588,517.507482300588,0.15750000504,0.048006,0.5431438731114483,5.431438731114483e-4,0.013582886500246192,0.044563277345467715,0.08624054644821484,46927.63063682914,6000750,67275.97269907645,3601.852076812092,3720.8787977412276,119.02672092913525,20.70029929202352,0,0,0,1066.0654135392112,98.32642163711172,67.27597269907645,3.6018520768120923,3.7208787977412277,0.11902672092913524,0.02070029929202352,0,0,0,1.0660654135392114,0.09832642163711172,5.382077815926116,0.2881481661449674,0.2976703038192982,0.00952213767433082,0.0016560239433618814,0,0,0,0.0852852330831369,0.007866113730968937
1020,2019-01-06T21:00:00Z,UQL,129,6.79,7.1,0.14,0.01,0,0,0,5.25,0.13,2019-01-06T21:00:00Z,98,0.153,5239.2,21600,0.25,0,0.24255555555555555,0.06848918348154147,148357.62480239998,148.35762480239998,0,0,6.868408555666666,0.006868408555666667,0.003893904625646838,0.012775278052007172,Inf,593430.4992095999,0,19138.133599509598,1007.3482724082959,1053.3391360970397,20.770067472336,1.4835762480239998,0,0,0,778.8775302125999,19.286491224311998,19.138133599509597,1.0073482724082958,1.0533391360970399,0.020770067472336,0.001483576248024,0,0,0,0.7788775302125999,0.019286491224312,1.5310506879607677,0.08058786179266367,0.08426713088776319,0.00166160539778688,1.1868609984191999e-4,0,0,0,0.06231020241700799,0.00154291929794496
1023,2019-01-07T03:00:00Z,UQL,127,6.99,9.27,0.1,0.03,0,0,0,5.06,0.07,2019-01-07T03:00:00Z,99,0.362,6507.6,14400,0.16666666666666666,0,0.4519166666666667,0.057148104055177985,184274.7135372,184.2747135372,0,0,12.79685510675,0.01279685510675,0.004836611265433533,0.015868147704084953,Inf,1105648.2812232,0,23402.8886192244,1288.080247625028,1708.226594489844,18.42747135372,5.528241406116,0,0,0,932.4300504982319,12.899229947604,23.4028886192244,1.288080247625028,1.708226594489844,0.018427471353720002,0.005528241406116,0,0,0,0.9324300504982319,0.012899229947604,1.872231089537952,0.10304641981000223,0.13665812755918752,0.0014741977082976003,4.4225931248927997e-4,0,0,0,0.07459440403985855,0.00103193839580832
1025,2019-01-07T07:00:00Z,UQL,134,6.83,9.28,0.08,0.01,0.08,0,0,4.8,0,2019-01-07T07:00:00Z,100,0.54,14506.2,28800,0.3333333333333333,0,0.5036875000000001,0.034100699593497465,410769.8459514,410.7698459514,0,0,14.262841873312501,0.014262841873312502,0.01078137106439116,0.03537195344289709,Inf,1232309.5378542,0,55043.159357487595,2805.558047848062,3811.9441704289916,32.861587676112,4.107698459514,32.861587676112,0,0,1971.6952605667198,0,55.043159357487596,2.805558047848062,3.811944170428992,0.032861587676112004,0.0041076984595140005,0.032861587676112004,0,0,1.9716952605667197,0,4.403452748599007,0.22444464382784496,0.3049555336343193,0.0026289270140889606,3.2861587676112007e-4,0.0026289270140889606,0,0,0.15773562084533757,0
1029,2019-01-07T15:00:00Z,UQL,105,6.78,11,0.44,0.01,0.04,0.02,0,3.64,0.39,2019-01-07T15:00:00Z,101,0.435,6276.6,15600,0.18055555555555555,0.254,0.40234615384615385,0.020303580586078514,177733.52188020002,177.73352188020002,8.333333600000001e-4,2.54e-4,11.3931744795,0.011393174479500001,0.0046649262813664195,0.015304876740958203,5.597911358506539,984370.2750288001,31750,18662.019797421002,1205.0332783477563,1955.0687406822,78.20274962728801,1.7773352188020002,7.109340875208001,3.5546704376040004,0,646.950019643928,69.316073533278,18.662019797421,1.2050332783477562,1.9550687406822,0.07820274962728802,0.001777335218802,0.007109340875208,0.003554670437604,0,0.6469500196439281,0.069316073533278,1.49296158379368,0.0964026622678205,0.156405499254576,0.006256219970183041,1.4218681750416e-4,5.6874727001664e-4,2.8437363500832e-4,0,0.05175600157151425,0.00554528588266224
1034,2019-01-07T19:15:00Z,UQL,112,6.79,15.7,0.02,0.02,0.02,0.01,0,3.08,0,2019-01-07T19:20:00Z,102,0.367,30244.8,157200,1.8194444444444444,19.05,0.19239694656488548,0.06494149201609728,856437.3741456,856.4373741456001,0.062500002,0.01905,5.448074899145038,0.005448074899145038,0.022478692667155957,0.07374899405011195,0.359659071165405,470713.6712861313,2381250,95920.9859043072,5815.209770448624,13446.06677408592,17.128747482912,17.128747482912,17.128747482912,8.564373741456,0,2637.827112368448,0,95.9209859043072,5.815209770448624,13.44606677408592,0.017128747482912002,0.017128747482912002,0.017128747482912002,0.008564373741456001,0,2.637827112368448,0,7.673678872344576,0.4652167816358899,1.0756853419268737,0.00137029979863296,0.00137029979863296,0.00137029979863296,6.8514989931648e-4,0,0.21102616898947585,0
1051,2019-01-09T15:00:00Z,UQL,127,6.87,10.5,0.13,0.04,0.04,0.13,0,2.91,0.05,2019-01-09T15:00:00Z,103,0.188,3139.2,15600,0.18055555555555555,0,0.20123076923076924,0.007212809118825709,88892.2461024,88.8922461024,0,0,5.698220904,0.005698220904,0.002333132043218536,0.007654632932673101,Inf,492326.28610559995,0,11289.3152550048,610.6897307234879,933.3685840751999,11.555991993312,3.555689844096,3.555689844096,11.555991993312,0,258.67643615798397,4.444612305120001,11.2893152550048,0.6106897307234879,0.9333685840752,0.011555991993312,0.003555689844096,0.003555689844096,0.011555991993312,0,0.25867643615798397,0.00444461230512,0.903145220400384,0.04885517845787903,0.07466948672601599,9.2447935946496e-4,2.8445518752768e-4,2.8445518752768e-4,9.2447935946496e-4,0,0.020694114892638716,3.555689844096e-4
1057,2019-01-09T19:20:00Z,UQL,127,6.86,14.5,0.24,0.02,0.1,0.12,0,2.47,0.12,2019-01-09T19:20:00Z,104,0.215,4623.6,20400,0.2361111111111111,0.762,0.22664705882352942,0.006759425979489124,130925.7737892,130.9257737892,0.00250000008,7.62e-4,6.417930087705883,0.006417930087705883,0.0034363752914835705,0.011274197511310957,1.374550072607826,554509.1595777882,95250,16627.5732712284,898.150808193912,1898.4237199434,31.422185709408,2.618515475784,13.092577378920002,15.711092854704,0,323.386661259324,15.711092854704,16.6275732712284,0.898150808193912,1.8984237199434,0.031422185709408,0.002618515475784,0.01309257737892,0.015711092854704,0,0.323386661259324,0.015711092854704,1.330205861698272,0.07185206465551296,0.15187389759547198,0.00251377485675264,2.0948123806272e-4,0.0010474061903136,0.00125688742837632,0,0.02587093290074592,0.00125688742837632
