sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,sample_cfs,vol_ft3,time_secs,time_days,rain_mm,mean_Q_cfs,sd_Q_cfs,vol_L,vol_m3,rain_ft,rain_m,mean_Q_Ls,mean_Q_cms,runoff_ft,runoff_m,runoff_ratio,avg_L_per_day,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
1739,2019-12-08T16:50:00Z,UQL,139.4,6.95,35.2,0.27,0.04,0.03,0.35,0.01,7.283356595,0.2,2019-12-08T16:50:00Z,161,0.196,696,3600,0.041666666666666664,0,0.19333333333333333,0.0016329931618554536,19708.525512,19.708525512,0,0,5.474590419999999,0.00547459042,5.172846273190944e-4,0.0016971280966935776,Inf,473004.612288,0,2747.3684563728,136.9742523084,693.7400980224,5.32130188824,0.78834102048,0.5912557653599999,6.8979839292,0.19708525512,143.54421926555096,3.9417051024000003,2.7473684563728002,0.1369742523084,0.6937400980224,0.00532130188824,7.8834102048e-4,5.912557653599999e-4,0.0068979839292,1.9708525512e-4,0.14354421926555097,0.0039417051024,0.21978947650982403,0.010957940184672,0.055499207841792,4.2570415105920004e-4,6.30672816384e-5,4.7300461228799996e-5,5.51838714336e-4,1.57668204096e-5,0.011483537541244078,3.15336408192e-4
1743,2019-12-08T17:50:00Z,UQL,143.1,6.88,45.9,0.26,0.04,0.03,0.35,0.01,17.93644401,0.19,2019-12-08T17:50:00Z,162,0.19,1349.3999999999999,7200,0.08333333333333333,0,0.18741666666666668,0.0022746961169005484,38210.753341799995,38.21075334179999,0,0,5.30704907525,0.00530704907525,0.0010029078679660718,0.003290380249537807,Inf,458529.04010159994,0,5467.958803211579,262.88998299158396,1753.8735783886198,9.934795868868,1.5284301336719999,1.1463226002539997,13.373763669629998,0.38210753341799997,685.365037895116,7.2600431349419985,5.467958803211579,0.26288998299158395,1.7538735783886197,0.009934795868868,0.0015284301336719998,0.0011463226002539997,0.013373763669629998,3.8210753341799995e-4,0.6853650378951159,0.007260043134941998,0.4374367042569263,0.021031198639326718,0.14030988627108956,7.947836695094399e-4,1.2227441069376e-4,9.170580802031997e-5,0.0010699010935703997,3.056860267344e-5,0.05482920303160928,5.808034507953599e-4
1748,2019-12-08T19:45:00Z,UQL,142.2,6.91,40.9,0.19,0.04,0.02,0.35,0.01,6.797960526,0.13,2019-12-08T19:50:00Z,163,0.181,17064.6,430200,4.979166666666666,30.162499999999998,0.03966666666666667,0.03869859671017875,483215.6673161999,483.2156673161999,0.0989583365,0.0301625,1.123234931,0.001123234931,0.012682838004812381,0.041610362239708654,0.12816341152634858,97047.4980384,3770312.5,68713.26789236363,3339.0202611549416,19763.520793232576,91.81097679007799,19.328626692647997,9.664313346323999,169.12548356066998,4.832156673161999,3284.8810319602753,62.818036751105986,68.71326789236362,3.3390202611549418,19.763520793232576,0.09181097679007798,0.019328626692648,0.009664313346324,0.16912548356066998,0.004832156673162,3.2848810319602757,0.06281803675110599,5.497061431389089,0.26712162089239533,1.581081663458606,0.0073448781432062385,0.00154629013541184,7.7314506770592e-4,0.013530038684853599,3.8657253385296e-4,0.2627904825568221,0.005025442940088479
1765,2019-12-13T19:20:00Z,UQL,171,7.04,17.7,0.06,0.04,0.04,0.34,0,6.408225854,0,2019-12-13T19:20:00Z,164,0.0369,36289.2,595200,6.888888888888888,27.993339999999996,0.06096975806451613,0.03301017720237694,1027595.7241523999,1027.5957241524,0.09184166960559999,0.02799334,1.7264713107399192,0.0017264713107399193,0.02697104209440816,0.08848767374501806,0.2936689000780493,149167.12124792903,3499167.4999999995,175718.86883006038,7234.273898032895,18188.444317497477,61.65574344914399,41.103828966096,41.103828966096,349.382546211816,0,6585.065486973262,0,175.7188688300604,7.234273898032895,18.188444317497478,0.06165574344914399,0.041103828966096,0.041103828966096,0.349382546211816,0,6.585065486973262,0,14.05750950640483,0.5787419118426316,1.455075545399798,0.004932459475931519,0.0032883063172876796,0.0032883063172876796,0.027950603696945284,0,0.5268052389578609,0
1771,2019-12-20T16:40:00Z,UQL,149.8,7.07,20.2,0.04,0.03,0.04,0.03,0.01,3.694867663,0,2019-12-20T16:40:00Z,165,0.0544,9060.18,169200,1.9583333333333333,21.198839999999997,0.05354716312056738,0.005614090917905316,256555.73085246,256.55573085246,0.0695500022256,0.021198839999999997,1.5162868253691488,0.0015162868253691488,0.006733752636126311,0.022092364998708647,0.09681887017464032,131007.18171189447,2649855,38432.04848169851,1813.8490171268922,5182.425763219691,10.2622292340984,7.6966719255738,10.2622292340984,7.6966719255738,2.5655573085246,947.9394736840859,0,38.432048481698516,1.8138490171268922,5.182425763219692,0.0102622292340984,0.0076966719255737994,0.0102622292340984,0.0076966719255737994,0.0025655573085246,0.9479394736840859,0,3.0745638785358813,0.14510792137015138,0.41459406105757535,8.20978338727872e-4,6.15733754045904e-4,8.20978338727872e-4,6.15733754045904e-4,2.05244584681968e-4,0.07583515789472688,0
1781,2019-12-22T15:40:00Z,UQL,136.6,7.04,28.1,0.09,0.09,0.03,0.03,0.01,7.117197826,0,2019-12-22T15:40:00Z,166,0.0626,37.56,600,0.006944444444444444,0,0.0626,NA,1063.58077332,1.06358077332,0,0,1.7726346222,0.0017726346222,2.791553247428906e-5,9.158639556294652e-5,Inf,153155.63135808,0,145.28513363551198,7.487608644172799,29.886619730292,0.0957222695988,0.0957222695988,0.031907423199599994,0.031907423199599994,0.0106358077332,7.569714767648502,0,0.14528513363551196,0.007487608644172799,0.029886619730292,9.572226959879999e-5,9.572226959879999e-5,3.1907423199599995e-5,3.1907423199599995e-5,1.06358077332e-5,0.007569714767648502,0,0.011622810690840956,5.99008691533824e-4,0.00239092957842336,7.657781567904e-6,7.657781567904e-6,2.5525938559679996e-6,2.5525938559679996e-6,8.50864618656e-7,6.055771814118801e-4,0
1782,2019-12-22T15:50:00Z,UQL,132,7.03,27.2,0.08,0.05,0.03,0.03,0.01,6.316387219,0.01,2019-12-22T15:50:00Z,167,0.0698,1328.4,13800,0.1597222222222222,0,0.09626086956521739,0.01476961682061075,37616.0995548,37.6160995548,0,0,2.725804315565217,0.0027258043155652173,9.873001421417888e-4,0.003239173798344466,Inf,235509.49286483478,0,4965.325141233599,264.441179870244,1023.15790789056,3.0092879643840003,1.8808049777400002,1.128482986644,1.128482986644,0.37616099554800003,237.5978504565703,0.37616099554800003,4.9653251412336,0.264441179870244,1.02315790789056,0.003009287964384,0.00188080497774,0.0011284829866439999,0.0011284829866439999,3.76160995548e-4,0.2375978504565703,3.76160995548e-4,0.397226011298688,0.021155294389619522,0.0818526326312448,2.4074303715072e-4,1.5046439821920002e-4,9.027863893151999e-5,9.027863893151999e-5,3.009287964384e-5,0.019007828036525624,3.009287964384e-5
1779,2019-12-22T19:40:00Z,UQL,121.6,7.11,29.8,0.22,0.05,0.03,0.04,0.01,7.318967512,0.15,2019-12-22T19:40:00Z,168,0.118,580.8,4800,0.05555555555555555,0,0.121,0.0023904572186687896,16446.4247376,16.446424737599997,0,0,3.4263384869999998,0.003426338487,4.316651027973132e-4,0.001416224135861537,Inf,296035.6452768,0,1999.8852480921596,116.934079884336,490.10345718047995,3.618213442272,0.82232123688,0.49339274212799994,0.6578569895039998,0.16446424737599996,120.37084834304751,2.4669637106399995,1.9998852480921596,0.11693407988433599,0.49010345718047993,0.0036182134422719997,8.2232123688e-4,4.933927421279999e-4,6.578569895039999e-4,1.6446424737599996e-4,0.12037084834304752,0.0024669637106399995,0.15999081984737276,0.00935472639074688,0.03920827657443839,2.8945707538176e-4,6.57856989504e-5,3.9471419370239993e-005,5.262855916031999e-5,1.3157139790079997e-5,0.009629667867443802,1.9735709685119997e-4
1780,2019-12-22T20:58:00Z,UQL,130.1,7.03,22.4,0.13,0.07,0.03,0.03,0.01,6.901320682,0.02,2019-12-22T21:00:00Z,169,0.125,9870,66600,0.7708333333333333,0,0.14819819819819818,0.00940195320115581,279487.27989,279.48727989,0,0,4.196505704054053,0.0041965057040540535,0.00733563113741302,0.02406703206087013,Inf,362578.0928302703,0,36361.295113689,1964.7955776267002,6260.515069536,36.333346385700004,19.564109592300003,8.3846183967,8.3846183967,2.7948727988999997,1928.8313450607798,5.5897455977999995,36.361295113688996,1.9647955776267,6.260515069536,0.0363333463857,0.019564109592300004,0.0083846183967,0.0083846183967,0.0027948727989,1.9288313450607797,0.0055897455978,2.9089036090951197,0.157183646210136,0.50084120556288,0.0029066677108560003,0.0015651287673840004,6.70769471736e-4,6.70769471736e-4,2.23589823912e-4,0.15430650760486236,4.47179647824e-4
1786,2019-12-23T15:30:00Z,UQL,114.6,6.97,38.1,1.25,0.04,0.05,0.41,0.02,9.127778984,1.16,2019-12-23T15:30:00Z,170,0.142,758.4000000000001,5400,0.0625,0,0.14044444444444446,0.0013333333333333224,21475.496764800002,21.475496764800003,0,0,3.9769438453333334,0.003976943845333334,5.636618697683925e-4,0.0018492844088109329,Inf,343607.94823680003,0,2461.0919292460803,149.68421245065602,818.2164267388802,26.844370956000002,0.859019870592,1.0737748382400003,8.804953673567999,0.429509935296,196.02358804070147,24.911576247168,2.4610919292460802,0.14968421245065602,0.8182164267388801,0.026844370956000004,8.590198705920001e-4,0.0010737748382400002,0.008804953673567999,4.2950993529600006e-4,0.19602358804070147,0.024911576247168,0.1968873543396864,0.011974736996052482,0.0654573141391104,0.0021475496764800004,6.872158964736001e-5,8.590198705920002e-5,7.043962938854399e-4,3.436079482368001e-5,0.015681887043256116,0.00199292609977344
