sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,sample_cfs,vol_ft3,time_secs,time_days,rain_mm,mean_Q_cfs,sd_Q_cfs,vol_L,vol_m3,rain_ft,rain_m,mean_Q_Ls,mean_Q_cms,runoff_ft,runoff_m,runoff_ratio,avg_L_per_day,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha
1640,2019-08-22T19:42:00Z,SFC,153.7,7.11,2.07,0.11,0.11,0.04,0.04,0.01,8.02,0,2019-08-22T19:40:00Z,81,0.249,242015.4,1210800,14.01388888888889,0,0.19988057482656096,0.020857214825552025,6853113.0534438,6853.1130534438,0,0,5.659987655635778,0.005659987655635778,0.005302827392820902,0.017397728223462527,Inf,489022.9334469312,0,1053323.476314312,48725.63380998542,14185.944020628665,753.8424358788179,753.8424358788179,274.12452213775197,274.12452213775197,68.53113053443799,54961.96668861927,0,1053.323476314312,48.725633809985425,14.185944020628664,0.7538424358788179,0.7538424358788179,0.27412452213775196,0.27412452213775196,0.06853113053443799,54.96196668861927,0,2.4842534818733775,0.11491894766505996,0.03345741514299213,0.001777930273299099,0.001777930273299099,6.465200993814905e-4,6.465200993814905e-4,1.6163002484537262e-4,0.12962727992598885,0
1651,2019-09-05T20:00:00Z,SFC,132.8,7.03,2.22,0.06,0.06,0.02,0.01,0.01,3.94,0,2019-09-05T20:00:00Z,82,0.181,394024.8,2244600,25.979166666666668,20.421599999999998,0.1755434375835338,0.03237054097219053,11157539.9758056,11157.5399758056,0.067000002144,0.020421599999999998,4.970836663906976,0.004970836663906976,0.008633522919990947,0.0283252073368231,0.12885854692116752,429480.28776156274,86587584,1481721.3087869838,78437.50602991336,24769.738746288433,669.4523985483359,669.4523985483359,223.150799516112,111.575399758056,111.575399758056,43960.707504674065,0,1481.7213087869836,78.43750602991337,24.769738746288432,0.6694523985483359,0.6694523985483359,0.223150799516112,0.111575399758056,0.111575399758056,43.96070750467406,0,3.494625728271188,0.1849941179950787,0.05841919515634064,0.0015788971663875848,0.0015788971663875848,5.262990554625283e-4,2.6314952773126414e-4,2.6314952773126414e-4,0.10368091392611807,0
1677,2019-10-01T19:30:00Z,SFC,186.3,7.37,0.48,0.11,0.03,0.03,0.34,0,2.8,0.06,2019-10-01T19:30:00Z,83,0.169,259181.4,1888200,21.854166666666668,10.922,0.13726374324753735,0.01638470955740531,7339200.049045799,7339.2000490457995,0.035833334480000006,0.010922000000000001,3.886876416187798,0.0038868764161877982,0.005678953602248746,0.018631738136401777,0.15848242103782983,335826.1223586257,46309280,1367292.9691372325,54089.90436146754,3522.8160235419837,807.3120053950379,220.17600147137398,220.17600147137398,2495.3280166755717,0,20549.760137328238,440.35200294274796,1367.2929691372326,54.08990436146754,3.5228160235419836,0.8073120053950379,0.22017600147137398,0.22017600147137398,2.495328016675572,0,20.54976013732824,0.44035200294274796,3.2247475687198883,0.12757052915440456,0.008308528357410338,0.0019040377485732025,5.192830223381461e-4,5.192830223381461e-4,0.00588520758649899,0,0.04846641541822698,0.0010385660446762923
1684,2019-10-23T16:00:00Z,SFC,163.3,7.03,0.97,0.18,0.02,0.01,0.33,0.01,NA,0.14,2019-10-23T16:00:00Z,84,0.122,207386.52,1912200,22.131944444444446,0,0.1084544085346721,0.016362385146921534,5872532.3567024395,5872.53235670244,0,0,3.071086892951804,0.003071086892951804,0.004544070001982517,0.014908366625304321,Inf,265341.9075510358,0,958984.5338495084,41283.90246761815,5696.356386001366,1057.0558242064392,117.4506471340488,58.7253235670244,1937.935677711805,58.7253235670244,NA,822.1545299383416,958.9845338495084,41.283902467618155,5.696356386001367,1.0570558242064392,0.11745064713404879,0.058725323567024396,1.937935677711805,0.058725323567024396,NA,0.8221545299383416,2.261755976060161,0.09736769449909942,0.013434802797173035,0.0024930561891661302,2.770062432406811e-4,1.3850312162034056e-4,0.004570603013471238,1.3850312162034056e-4,NA,0.001939043702684768
1693,2019-11-14T19:10:00Z,SFC,188.4,7.66,0.68,0.11,0.02,0.02,0.34,0.01,4.29,0.07,2019-11-14T19:10:00Z,85,0.135,431898,1897200,21.958333333333336,116.8146,0.22765022137887414,0.20362045377325436,12229989.585606,12229.989585606,0.383250012264,0.1168146,6.446336488301708,0.0064463364883017085,0.009463366981210955,0.03104779292663615,0.024692411424352828,556963.4725892674,495293904,2304130.03792817,93681.72022574196,8316.392918212081,1345.29885441666,244.59979171212,244.59979171212,4158.1964591060405,122.29989585606,52466.65532224974,856.0992709924201,2304.13003792817,93.68172022574196,8.316392918212081,1.34529885441666,0.24459979171212,0.24459979171212,4.1581964591060405,0.12229989585606,52.46665532224974,0.85609927099242,5.43426895737776,0.22094745336259894,0.019614134241066228,0.003172874656643066,5.768863012078302e-4,5.768863012078302e-4,0.009807067120533114,2.884431506039151e-4,0.12374211160907958,0.0020191020542274056
1705,2019-12-06T18:10:00Z,SFC,194.5,7.19,1.48,0.15,0.02,0.01,0.34,0.01,3.68,0.12,2019-12-06T18:10:00Z,86,0.245,1509.6,6000,0.06944444444444445,2.1336,0.2516,0.006040603354706296,42747.11223119999,42.74711223119999,0.007000000224,0.0021336,7.1245187052,0.0071245187052,3.3077020025182e-5,1.0852041037941812e-4,0.004725288423816771,615558.4161292799,9046464,8314.313328968397,307.351736942328,63.26572610217599,6.412066834679998,0.8549422446239998,0.4274711223119999,14.534018158607998,0.4274711223119999,157.309373010816,5.129653467743998,8.314313328968398,0.307351736942328,0.063265726102176,0.006412066834679999,8.549422446239998e-4,4.274711223119999e-4,0.014534018158607998,4.274711223119999e-4,0.157309373010816,0.0051296534677439986,0.01960922954945377,7.248861720337924e-4,1.4921161816550943e-4,1.5122799138396223e-5,2.0163732184528297e-6,1.0081866092264148e-6,3.427834471369811e-5,1.0081866092264148e-6,3.710126721953207e-4,1.2098239310716978e-5
1708,2019-12-06T19:50:00Z,SFC,219.2,7.12,19.7,0.78,0.07,0.37,0.35,0.01,10.86,0.34,2019-12-06T19:50:00Z,87,0.283,75370.8,69000,0.7986111111111112,40.805099999999996,1.0923304347826086,1.0769535959129386,2134263.4118676,2134.2634118676,0.13387500428399998,0.0408051,30.931353795182606,0.030931353795182605,0.0016514583074416986,0.005418170473387022,0.01233582263002827,2672468.967903777,173013623.99999997,467830.5398813779,15195.955492497313,42044.98921379172,1664.725461256728,149.398438830732,789.677462391012,746.99219415366,21.342634118676,23178.100652882134,725.649560034984,467.8305398813779,15.195955492497312,42.04498921379172,1.664725461256728,0.149398438830732,0.789677462391012,0.74699219415366,0.021342634118676,23.178100652882133,0.725649560034984,1.1033739148145705,0.03583951767098423,0.09916271040988614,0.0039262392954168114,3.5235480856304717e-4,0.0018624468452618208,0.001761774042815236,5.033640122329245e-5,0.054665331728495595,0.0017114376415919435
1725,2019-12-07T15:00:00Z,SFC,146.6,6.86,21.4,0.6,0.02,0.37,0.35,0.01,9.51,0.21,2019-12-07T15:00:00Z,88,5.76,28590,4200,0.04861111111111111,0,6.807142857142857,0.6644474969404852,809578.65573,809.57865573,0,0,192.75682279285712,0.19275682279285714,6.26438793402195e-4,0.0020552454509456574,Inf,16654189.489302857,0,118684.23093001799,5553.7095783078,17324.983232622,485.747193438,16.1915731146,299.54410262010003,283.3525295055,8.0957865573,7699.0930159923,170.0115177033,118.68423093001799,5.5537095783078,17.324983232621996,0.485747193438,0.0161915731146,0.2995441026201,0.2833525295055,0.0080957865573,7.6990930159922994,0.1700115177033,0.2799156389858915,0.013098371646952359,0.04086080951090093,0.0011456301732028302,3.818767244009434e-5,7.064719401417453e-4,6.682842677016509e-4,1.909383622004717e-5,0.018158238245264857,4.0097056062099055e-4
1715,2019-12-07T16:10:00Z,SFC,152.7,7.03,30.5,0.84,0.04,0.55,0.36,0.02,9.57,0.25,2019-12-07T16:10:00Z,89,7.63,91386,11400,0.13194444444444445,1.0668,8.016315789473685,0.5094682470349278,2587763.379942,2587.763379942,0.003500000112,0.0010668,226.99678771421054,0.22699678771421056,0.0020023692051015386,0.006569452982865332,0.5721054688644931,19612522.458507787,4523232,395151.4681171433,18191.976560992258,78926.783088231,2173.72123915128,103.51053519768,1423.2698589681002,931.5948167791199,51.75526759884,24764.89554604494,646.9408449855,395.15146811714334,18.19197656099226,78.92678308823099,2.17372123915128,0.10351053519768,1.4232698589681,0.9315948167791199,0.05175526759884,24.76489554604494,0.6469408449855,0.9319610097102438,0.04290560509667986,0.1861480733212995,0.005126701035734151,2.4412862074924528e-4,0.003356768535302123,0.0021971575867432073,1.2206431037462264e-4,0.05840777251425693,0.001525803879682783
1720,2019-12-07T19:20:00Z,SFC,72.97,7.19,28.9,0.84,0.02,0.46,0.36,0.01,9.65,0.37,2019-12-07T19:20:00Z,90,9.44,34710,3600,0.04166666666666667,0,9.641666666666666,0.12122980931547601,982877.75937,982.87775937,0,0,273.02159982499995,0.27302159982499996,7.605348205313113e-4,0.0024951930605919474,Inf,23589066.22488,0,71720.5901012289,7066.8910898703,28405.167245793,825.6173178707999,19.6575551874,452.12376931020003,353.8359933732,9.8287775937,9484.7703779205,363.6647709669,71.7205901012289,7.066891089870301,28.405167245793,0.8256173178708,0.019657555187400002,0.4521237693102,0.3538359933732,0.009828777593700001,9.484770377920501,0.3636647709669,0.16915233514440778,0.016667195966675236,0.06699331897592689,0.0019472106553556604,4.6362158460849064e-5,0.0010663296445995282,8.34518852295283e-4,2.3181079230424532e-5,0.022369741457359673,8.576999315257074e-4
1711,2019-12-07T20:20:00Z,SFC,143.4,7.1,16.5,1,0.03,0.44,0.36,0.01,9.32,0.53,2019-12-07T20:20:00Z,91,9.83,360057,69000,0.7986111111111112,12.2682,5.218217391304348,2.5444715777978746,10195678.980279,10195.678980279,0.040250001288,0.0122682,147.76346348230436,0.14776346348230437,0.007889250529416374,0.025883368706930417,0.19600621806112709,12766763.244871095,52017168,1462060.3657720087,72389.3207599809,168228.70317460352,10195.678980279,305.87036940837,4486.09875132276,3670.44443290044,101.95678980279001,95023.72809620028,5403.70985954787,1462.0603657720087,72.3893207599809,168.2287031746035,10.195678980279,0.30587036940837,4.486098751322761,3.6704444329004398,0.10195678980279001,95.02372809620029,5.40370985954787,3.4482555796509637,0.1707295300942946,0.39676580937406486,0.024046412689337264,7.213923806801179e-4,0.010580421583308398,0.008656708568161415,2.4046412689337265e-4,0.2241125662646233,0.012744598725348751
