sample,datetime,id,branch,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,time_round,date_group,tn_avg,nh4n_avg,no3n_avg,tp_avg,po4_avg,doc_avg,volume_cf,rain_mm,mean_Q_cfs,sd_Q_cfs,min_Q_cfs,max_Q_cfs,volume_liters,rain_ft,runoff_ft,runoff_ratio,vol_shift,rain_liters,tn_avg_grams,nh4n_avg_grams,no3n_avg_grams,tp_avg_grams,po4_avg_grams,doc_avg_grams,tn_avg_kg,nh4n_avg_kg,no3n_avg_kg,tp_avg_kg,po4_avg_kg,doc_avg_kg,tn_avg_ha,nh4n_avg_ha,no3n_avg_ha,tp_avg_ha,po4_avg_ha,doc_avg_ha
180,2017-01-19T00:00:00Z,15 DT 01,SF,TRE,101,7.56,20.2,0.29,0.04,0.02,0.051,0.03,5.35,2017-01-19T00:00:00Z,22,0.19999999999999998,0.04,0.02,0.041999999999999996,0.018,4.449999999999999,88023,1.21,0.7640885416666666,0.11832061100433025,0.402,0.9,2492533.823481,0.0039698164,0.05799724967202231,0.06844835612808425,18401901.240879,170610,3680.3802481757994,736.07604963516,368.03802481758,772.8798521169178,331.2342223358219,81888.46052191153,3.6803802481757995,0.73607604963516,0.36803802481758,0.7728798521169178,0.33123422233582195,81.88846052191153,0.2610198757571489,0.05220397515142979,0.026101987575714896,0.054814173909001264,0.0234917888181434,5.807692235596562
175,2017-01-20T08:00:00Z,15 DT 17,SF,TRE,101,7.62,15.3,0.08,0.01,0.01,0.024,0.008,3.01,2017-01-20T08:00:00Z,23,0.185,0.025,0.015,0.0375,0.019,4.18,21519,0.64,0.99625,0.23404619507390292,0.718,1.43,609350.230593,0.0020997376,0.014178598953594492,0.14809203694048237,2492533.823481,90240,461.118757343985,62.313345587025005,37.388007352215,93.4700183805375,47.358142646139,10418.791382150579,0.461118757343985,0.062313345587025004,0.037388007352215,0.09347001838053749,0.047358142646139,10.418791382150578,0.032703457967658514,0.004419386211845745,0.002651631727107447,0.0066290793177686165,0.003358733521002766,0.7389213746206085
176,2017-01-20T14:00:00Z,15 DT 20,SF,TRE,90,7.64,36.4,0.15,0.03,0.01,0.065,0.027,4.37,2017-01-20T14:00:00Z,24,0.11499999999999999,0.02,0.01,0.0445,0.0175,3.69,23856,0.18,1.6566666666666667,0.09585617245175945,1.48,1.79,675526.702032,5.905512e-4,0.015718418915235382,0.03757064900640845,609350.230593,25379.999999999996,70.075276518195,12.187004611859999,6.0935023059299995,27.116085261388495,10.6636290353775,2248.50235088817,0.07007527651819499,0.012187004611859998,0.006093502305929999,0.027116085261388496,0.0106636290353775,2.24850235088817,0.004969877767247872,8.643265682170212e-4,4.321632841085106e-4,0.001923126614282872,7.562857471898937e-4,0.1594682518360404
177,2017-01-20T18:00:00Z,DT 22,SF,TRE,90,7.68,31.6,0.11,0.02,0.01,0.03,0.006,3.75,2017-01-20T18:00:00Z,25,0.13,0.025,0.01,0.0475,0.0165,4.0600000000000005,44946,0.32,1.560625,0.09075115027698404,1.44,1.76,1272729.005262,0.0010498688,0.029614355154433666,0.03545134764964891,675526.702032,45120,87.81847126416,16.888167550800002,6.75526702032,32.08751834652,11.146190583528,2742.63841024992,0.08781847126416,0.016888167550800002,0.00675526702032,0.032087518346519996,0.011146190583527999,2.74263841024992,0.006228260373344681,0.001197742379489362,4.790969517957447e-4,0.002275710521029787,7.905099704629786e-4,0.19451336242907236
178,2017-01-21T02:00:00Z,15 DT 24,SF,TRE,93,7.77,22.2,0.08,0,0.01,0.024,0.006,3.29,2017-01-21T02:00:00Z,26,0.095,0.01,0.01,0.027,0.006,3.52,269055,1.85,1.1468670076726342,0.1795193945982453,0.832,1.45,7618789.269584999,0.0060695540000000004,0.17727696182254593,0.03423769190085522,1272729.005262,260850,120.90925549989001,12.72729005262,12.72729005262,34.363683142073995,7.636374031572001,4480.00609852224,0.12090925549989,0.01272729005262,0.01272729005262,0.034363683142074,0.007636374031572001,4.4800060985222405,0.008575124503538298,9.026446845829788e-4,9.026446845829788e-4,0.0024371406483740424,5.415868107497873e-4,0.31773092897320854
179,2017-01-23T19:10:00Z,15 DT-MAN GAL,SF,TRE,96,7.69,19.9,0.13,0.01,0.01,0.021,0.004,3.29,2017-01-23T19:10:00Z,27,0.10500000000000001,0.005,0.01,0.0225,0.005,3.29,385353,3.85,0.31132089190499274,0.21003002368346385,0.122,0.932,10911981.941991,0.012631234000000002,0.25390425403431843,0.049748020363190634,7618789.269584999,542850,799.9728733064251,38.093946347925,76.18789269585,171.4227585656625,38.093946347925,25065.81669693465,0.7999728733064251,0.038093946347925,0.07618789269585,0.1714227585656625,0.038093946347925,25.065816696934647,0.05673566477350533,0.0027016983225478723,0.005403396645095745,0.012157642451465426,0.0027016983225478723,1.7777174962364999
192,2017-02-07T03:00:00Z,DT02,SF,TRE,97,7.53,16.1,0.28,0.17,0.01,0.039,0.002,3,2017-02-07T03:00:00Z,28,0.20500000000000002,0.09000000000000001,0.01,0.03,0.003,3.145,37929,1.34,1.3169791666666666,0.4269798186263426,0.907,2.49,1074029.689863,0.004396325600000001,0.024990941944834123,0.1759167625495911,10911981.941991,188940,2236.956298108155,982.0783747791901,109.11981941991,327.35945825972993,32.735945825973,34318.18320756169,2.2369562981081548,0.98207837477919,0.10911981941991,0.32735945825972995,0.032735945825973,34.318183207561695,0.15864938284455,0.0696509485659,0.0077389942851,0.023216982855299998,0.00232169828553,2.43391370266395
193,2017-02-07T11:00:00Z,DT06,SF,TRE,82,7.54,65.7,0.2,0.04,0.01,0.103,0.002,3.96,2017-02-07T11:00:00Z,29,0.24000000000000002,0.10500000000000001,0.01,0.071,0.002,3.48,22380,0.07,3.1083333333333334,0.2637779139328914,2.65,3.43,633731.03586,2.2965880000000004e-4,0.014745901044725347,0.015574416192230564,1074029.689863,9870.000000000002,257.76712556712005,112.77311743561502,10.74029689863,76.256107980273,2.1480593797260004,3737.6233207232403,0.25776712556712006,0.11277311743561501,0.01074029689863,0.07625610798027299,0.002148059379726,3.73762332072324,0.018281356423200005,0.00799809343515,7.617231843e-4,0.0054082346085299994,1.5234463686000002e-4,0.2650796681364
194,2017-02-07T13:00:00Z,DT07,SF,TRE,79,7.5,120,0.24,0.05,0.01,0.154,0.004,3.68,2017-02-07T13:00:00Z,30,0.22,0.045,0.01,0.1285,0.003,3.8200000000000003,119730,0.08,2.7715277777777776,0.5937340888239548,1.85,3.6,3390376.09131,2.624672e-4,0.07888859392694217,0.003327061453815084,633731.03586,11280,139.42082788919998,28.517896613699996,6.3373103586,81.43443810801,1.90119310758,2420.8525569852,0.1394208278892,0.028517896613699995,0.0063373103586,0.08143443810801,0.0019011931075799998,2.4208525569851997,0.009888001977957446,0.0020225458591276594,4.494546353617021e-4,0.005775492064397873,1.3483639060851062e-4,0.1716916707081702
195,2017-02-08T01:00:00Z,DT13,SF,TRE,91,7.48,21.2,0.09,0.03,0.01,0.034,0.004,2.18,2017-02-08T01:00:00Z,31,0.16499999999999998,0.04,0.01,0.094,0.004,2.93,50682,0.16,1.4078333333333333,0.23301336010774268,1.07,1.83,1435154.4396539999,5.249344e-4,0.03339373354552145,0.015719548078816148,3390376.09131,22560,559.41205506615,135.6150436524,33.9037609131,318.69535258314,13.56150436524,9933.8019475383,0.5594120550661499,0.13561504365239999,0.033903760913099996,0.31869535258314,0.01356150436524,9.933801947538301,0.03967461383447871,0.009618088202297871,0.002404522050574468,0.022602507275400002,9.618088202297873e-4,0.7045249608183193
196,2017-02-08T11:00:00Z,DT19,SF,TRE,95,7.5,25.2,0.13,0.06,0.01,0.051,0.01,2.06,2017-02-08T11:00:00Z,32,0.11,0.045,0.01,0.042499999999999996,0.007,2.12,NA,7.01,NA,NaN,NA,NA,NA,0.0229986884,NA,NA,1435154.4396539999,988409.9999999999,157.86698836194,64.58194978443,14.35154439654,60.99406368529499,10.046081077577998,3042.52741206648,0.15786698836194,0.06458194978442999,0.01435154439654,0.06099406368529499,0.010046081077578,3.04252741206648,0.011196240309357447,0.004580280126555319,0.0010178400281234043,0.004325820119524468,7.12488019686383e-4,0.2157820859621617
217,2017-02-20T19:00:00Z,DT 13,SF,TRE,97,7.41,11.1,0.31,0.17,0,0.018,0,2.07,2017-02-20T19:00:00Z,33,0.22,0.115,0.005,0.034499999999999996,0.005,2.065,19227.6,0.6,0.8901666666666667,0.07748308571184148,0.807,1.1,544465.0073772,0.001968504,0.012668824259497813,0.155381743378768,NA,84600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,2017-02-21T01:00:00Z,DT 16,SF,TRE,93,7.65,19.6,0.32,0.17,0,0.033,0.001,2.73,2017-02-21T01:00:00Z,34,0.315,0.17,0,0.025500000000000002,5e-4,2.4,33456,0.47000000000000003,1.5488888888888888,0.29282640179345437,1.11,2.05,947368.433232,0.0015419948000000001,0.02204373839822749,0.06995160131840387,544465.0073772,66270,171.506477323818,92.559051254124,0,13.8838576881186,0.27223250368859997,1306.71601770528,0.171506477323818,0.092559051254124,0,0.0138838576881186,2.722325036886e-4,1.30671601770528,0.01216357995204383,0.0065644717201506384,0,9.846707580225959e-4,1.9307269765148936e-5,0.0926748948727149
219,2017-02-21T07:00:00Z,DT 19,SF,TRE,88,7.52,33,0.37,0.18,0,0.061,0.003,2.93,2017-02-21T07:00:00Z,35,0.345,0.175,0,0.047,0.002,2.83,31374,0.17,2.17875,0.042560698343404396,2.07,2.22,888412.757778,5.577428e-4,0.020671934735353576,0.026980677287362784,947368.433232,23970,326.84210946504,165.78947581559999,0,44.526316361904,1.894736866464,2681.05266604656,0.32684210946504,0.1657894758156,0,0.044526316361903996,0.001894736866464,2.68105266604656,0.023180291451421278,0.011758118852170213,0,0.0031578947774399996,1.3437850116765958e-4,0.1901455791522383
220,2017-02-21T11:00:00Z,DT 21,SF,TRE,88,7.53,23.9,0.36,0.19,0,0.036,0.001,2.52,2017-02-21T11:00:00Z,36,0.365,0.185,0,0.0485,0.002,2.725,151547.4,0.19,1.262895,0.4446780145884117,0.675,2.2,4291344.5390478,6.233596000000001e-4,0.09985267935591643,0.0062427929227425885,888412.757778,26790,324.27065658897,164.35636018893,0,43.088018752233005,1.776825515556,2420.92476494505,0.32427065658897,0.16435636018893002,0,0.043088018752233004,0.0017768255155560001,2.42092476494505,0.022997918907019146,0.011656479446023407,0,0.0030558878547682984,1.2601599401106385e-4,0.17169679184007447
221,2017-02-22T20:20:00Z,Manual,SF,TRE,95,7.49,13.7,0.06,0,0,0.024,0.006,1.6,2017-02-22T20:20:00Z,37,0.21,0.095,0,0.03,0.0035,2.06,508862.4,4.22,0.21165560269528325,0.16321546916229898,0.0995,1.03,14409378.7248528,0.0138451448,0.33528304717522106,0.04129390053164376,4291344.5390478,595020,901.1823532000379,407.67773120954104,0,128.740336171434,15.0197058866673,8840.169750438468,0.9011823532000379,0.40767773120954104,0,0.128740336171434,0.0150197058866673,8.840169750438468,0.06391364207092468,0.028913314270180217,0,0.009130520295846382,0.0010652273678487447,0.6269623936481183
254,2017-03-22T17:13:00Z,NA,SF,TRE,106,7.66,27.3,0.56,0,0.01,0.044,0,1.67,2017-03-22T17:10:00Z,38,0.31000000000000005,0,0.005,0.034,0.003,1.635,49825.2,0.79,0.3231206225680934,0.06515831863324047,0.247,0.487,1410892.5651443999,0.0025918636000000004,0.032829198781664404,0.0789499499283423,14409378.7248528,111390,4466.907404704369,0,72.046893624264,489.91887664499524,43.2281361745584,23559.33421513433,4.466907404704369,0,0.072046893624264,0.4899188766449952,0.0432281361745584,23.55933421513433,0.3168019435960545,0,0.005109708767678298,0.034746019620212426,0.003065825260606979,1.6708747670308037
